,AlexNet,AlexNet_Places365,GoogLeNet,GRCNN55,ResNet101,ResNet152,ResNet18,ResNet18_Places365,ResNet50,ResNet50_Places365,Resnext50_32x4d,Vgg16,Vgg19
64,7.830250492886909,3.0574332759387564,1.181808971312149,3.1832306560767067,1.2200145692976223,1.441718953534729,1.3338509463186714,4.098696612820339,1.935553004193188,2.770409129938907,1.2417553038933589,8.384654554264834,11.050263866511752
65,2.4436715738790085,1.4411909429430303,1.6375177363082314,3.097308648937944,1.6867076358598805,1.720886479496963,1.373633074014175,2.343336320161128,1.7234452199243575,1.788512016433752,1.444102680393944,26.50093148740995,38.569448557196985
66,1.740279265213653,1.3434358541970648,1.169322344238188,2.212017100785821,1.3110394684003894,1.2992980231063374,1.4027609709521562,1.6900524353454869,1.4166422154561154,1.531819207256105,1.254897353754492,2.8135565360738606,2.781595914409387
67,2.419608740923042,1.5440040205503511,1.2370594870887008,3.057952443249708,1.3564332229922635,1.347027408775163,1.222234259068946,1.635677621849953,1.3775746015613055,1.4853218736125515,1.2298319013808277,3.194438141121983,2.9286694235991804
68,1.929006154302876,1.5534131221347414,1.3108584845799274,4.613880962636999,1.5424672331304394,1.5633066441662202,1.924249718666854,1.8016633704757472,2.121708293278086,1.7879712037411173,1.6285822284993097,3.2790421710993063,3.5637592131345985
69,1.9197327859421704,1.5014229105334698,1.2133351252038107,2.8147658490177445,1.409883495766504,1.334886250599507,1.3014633360006518,1.848715304446495,1.475142977867533,1.751026368461832,1.3462799280353226,4.13903262731951,3.888892330544291
70,2.1321090174505435,1.3463758371372838,1.2503170078350312,2.1562232870244404,1.2796009089470306,1.4387032715466002,1.2171123756242133,1.7282471440475071,1.4374339618218073,1.432518156981136,1.2315228676711858,2.960370950077239,2.909508035843785
71,2.04448069038655,1.5690484590642466,1.1498380169376858,2.138743731841082,1.538955350305122,1.4933787265475962,1.298801764051056,1.673660705012736,1.5127979620577996,1.4877070321467147,1.2551492646816422,2.5088924064030422,2.299257110723982
72,2.626402256237027,2.1124371880191606,1.2933197688312643,3.660340193488561,1.627828938547694,1.7663996482316626,1.423587956177122,3.29026273727069,1.7842050534207268,2.981826698363132,1.3933115672386178,5.636207444454291,6.131834061464941
73,3.186546984747205,2.055309487028993,1.4434063894539917,3.295797521514204,1.6407150861202868,1.5070274161249018,1.4064241758184497,2.527155438499584,1.7098787609997264,2.1807121262183875,1.4044109065004722,4.829212168989408,5.6054412118684525
74,1.798375387622762,1.4943605375924132,1.204201906274834,2.1956586042665576,1.263800092057819,1.269600530364997,1.1660205618168809,1.6738472109420162,1.3591809722575123,1.6377937020837396,1.1628993835047456,2.5095506220777524,2.351094785683663
75,2.631920773242912,2.385239535658556,1.486335131193344,2.294102592280508,1.418880878350319,1.443977820048603,1.434036326278796,2.181708094621562,1.4807437185539525,1.8831551452539803,1.3144001041729858,3.725147123444348,3.7731432240818807
76,2.20929343243744,1.8624090999135727,1.2519949764529072,4.13587646961273,1.448245672775099,1.414843636765215,1.2971665910610557,1.9342274355875109,1.5109620026251491,1.9287093578796095,1.3597028801256548,3.9655037845609775,4.806292835463872
77,2.2321474656757783,2.0460982197095827,1.8034533595850213,2.317424668669861,1.543261463610692,1.4831900452727158,1.387514096767604,1.9439998992071432,1.580349278499986,1.61599851124315,1.334035365839174,3.4609100746828965,3.656629669459408
78,2.661077591484241,1.9426155212747824,1.56903533306511,4.252243291943285,1.6824280500676871,1.5903225719763434,1.5568233068053423,2.0378468037152957,1.9065743829053532,2.100200279101329,1.5818320351477877,4.494303538514897,6.109275008413183
79,1.606411095163623,1.3860448488114303,1.1914914270198584,2.7276089250345854,1.4092292786005065,1.421559835983283,1.3785299519663847,1.402916953162728,1.3936747960932296,1.42185217466354,1.337732989560884,2.2343613468058736,2.3273115830653457
80,2.2839812448216144,1.6748621356093285,1.257524899395094,2.2030111571283144,1.3945107752255077,1.4166779706965895,1.4014982564218377,2.048057977759443,1.5109953886376226,1.9411682752953925,1.347521580755244,2.5993289136921187,2.6298132146931974
81,2.7031318620137794,1.876349384851316,1.3972507809629284,3.710548938596473,1.533613962640834,1.6102177296603797,1.300384737202132,2.2767928655114757,1.5734883122628676,2.056415587399945,1.5172957117889816,4.835991213022719,4.900543071641175
82,2.111262268388693,1.6263141460558226,1.281046406757203,3.244873093589147,1.5184034971509883,1.4235579533184617,1.180099892745531,2.431283116446535,1.4842069701112612,2.097194971284805,1.2754725267769491,2.9512198912640826,3.391188596290623
83,5.0592160102515855,2.305297879063571,1.698224410062371,3.093236630328541,2.073966523453512,2.142023480057229,1.4838930812808206,4.073433658466977,2.0825537736679816,3.0021873107884334,1.618310191590517,19.3480034089408,18.04322819416819
84,2.120764999945452,1.56342241881173,1.3525819798091598,2.364170536690505,1.5585422047138309,1.441902430024821,1.3727984386016046,1.6226267304907946,1.5490368562190564,1.578642615082753,1.4037914416371122,3.00683627665216,2.8786179065974205
85,1.727288489377232,1.469829432046515,1.5013842582689123,2.1751842112500404,1.428666015007752,1.42874441924916,1.2364999004572377,1.5262710442280432,1.648717887496357,1.400389285378694,1.3174243469153988,2.6344576880519144,2.6393545210774456
86,1.4995223671784996,1.321379425998633,1.4771930874012151,2.662100917225068,1.3181337620947229,1.224040820910806,1.2121900624191508,1.5299607727296682,1.308673248059612,1.4976616590713134,1.168177222009216,2.44755691543805,2.594956563007639
87,1.8028812684152735,1.4171842376680224,1.3567833840997203,2.653289690661764,1.290938834833353,1.3025538206426075,1.22568572279717,1.8259821676459784,1.4386986059881262,1.74216034608457,1.3417250911481693,3.177585542479649,3.3885130078799457
88,1.724504961162861,1.473419988196426,1.2630118002270192,3.2083390338027677,1.5389513504899126,1.5695531598169064,1.485930500436277,1.7284554364022564,1.9223388910433077,1.5482737136742664,1.6181672832803464,2.865487454820389,3.2887183493054444
89,2.406144966826965,2.330249363828059,2.187279338799245,2.9208484831158,1.4520419762628474,1.3454417158969694,1.297365831604988,2.7446234343704914,1.5753208948003914,2.126123781613839,1.3542983244496027,4.241197847585477,3.582746997375537
90,2.2245669131618464,1.7887644230398263,1.3028734648268552,3.4571120139624094,1.658996205912237,1.4373925301630213,1.4135822243362042,2.583127741591816,1.7200423218993188,2.4049845390339795,1.3996093204316644,4.967524481100542,4.341626388479622
91,2.168540986083773,1.6324482864801886,1.5653892592335716,2.787556732244924,1.3608039668912135,1.288160481986278,1.1368685753239,1.7333503009257196,1.3415622718490443,1.5439120480275743,1.3225117342797812,3.3041387433645397,2.787493304701624
92,1.949439507847475,1.7036917455952516,1.2364523295319467,2.497030757767282,1.2790056846061415,1.3341359709473508,1.2255746668946983,1.86845331392643,1.383216715178896,2.0372069565140465,1.1917642351712854,2.925817781891188,3.0289447945117627
93,1.2535174777811755,1.264394195716879,1.4649919376880505,1.5205898299645957,1.190665049710331,1.1817774924292177,1.1555919681108695,1.26132671939808,1.152698955433527,1.228084671468496,1.132876436005855,1.804195312991195,1.8100934760364569
94,2.3050930068040367,2.0309243839372138,1.299887822097029,3.263875160582798,1.569926499685595,1.5587313855826292,1.1686629217305518,3.253473447555938,1.7479465456705852,2.1751714661151804,1.3903968066859975,4.7710366727871465,5.1090504676935815
95,2.262977795208464,1.828059588870423,1.3151231334959894,3.0459916668836797,1.5961995057134386,1.5923051655349258,1.3971988794162222,2.472811676718365,1.5796704133800965,1.915074825641483,1.3667367439434288,3.2975444819404864,2.991059768389741
96,2.780259144176401,1.985418854478232,1.4115109700402344,3.423683254731201,1.5707471806084763,1.486777085599028,1.352501318813229,3.898001544910046,1.700908363972588,2.87124553443059,1.3641164702145658,4.307208147453175,4.611053819204328
97,1.7792929292488189,1.3560463883387304,1.080809257402014,2.600844593141204,1.2105459573692368,1.2100914309757955,1.2421936521284145,1.923330758626155,1.3607065711255917,2.0108119634567827,1.161470322467936,2.211855256086472,2.3471073286288617
98,2.4817687141732847,2.202863222887438,2.270080574017785,2.8763981647367105,1.872500178225224,1.7260806664811623,1.5510008094001382,2.2555276847200183,2.2220836583970254,1.774739147433873,1.9900439082252672,3.422913994846984,3.4919020942808783
99,2.5943783353015184,1.862991021799004,1.7294160944578876,2.2565315757899485,1.5841709643853654,1.522915608403916,1.421193667466394,2.4392938571265703,1.723769890526268,2.0926487394151043,1.3935851768620438,3.468203201525327,3.232806673819827
100,2.774188852811614,2.118895132714075,1.383122425723883,3.297734154827618,1.578241897784889,1.5463190056233935,1.3639212805236574,2.114988678173765,1.6477686836924144,1.941588242597429,1.4471116561312,3.900677195465662,4.918272930473791
101,3.045629256450169,2.6473195193922066,1.5374516805246026,4.034604361594885,1.857191360887733,1.6010776446958768,1.6991817754006513,2.33091336267088,2.025696782180364,2.0295436095679253,1.523465919622759,6.730525607146024,7.437234356988643
102,2.395903320876915,1.5651362106952824,1.7588328111757814,3.4487055801865925,1.649188408677292,1.7219209351653852,1.5398133112731938,1.6450767562406454,1.9301213924000955,1.5897473009007566,1.6508664441047392,3.3997161204621302,3.4050944633303795
103,4.292874533822557,2.309489947612824,1.3729348113441642,3.14482976480743,1.8840167606949292,1.781746520398779,1.5803140999922054,3.2961173184723727,1.9038580585738127,3.096179041104414,1.5335626170225432,5.7871964295051415,6.864498524011085
104,2.1062278397638408,1.532836890122795,1.6276563543642415,3.801431638009066,1.5140951845900248,1.499961886944078,1.843040096874452,1.8900419901191183,2.181475123235445,1.8307870886438196,1.6398847592632635,3.060085782029574,2.8796777643518903
105,3.199409722348768,1.9705246396147016,2.244548162685988,2.064132117965475,1.4467875045934009,1.376767770923785,1.4210227229827024,2.2902770919915967,1.3859681795695924,1.9357013762370765,1.267541916348688,9.93975520363785,5.323504376103933
106,3.027011315783859,1.878088403626701,1.1765885144551465,3.1259375037494026,1.6586067373421671,1.685920234852248,1.3868296572626302,1.8832929374271623,1.7046519937658406,1.8348123563338572,1.464622788341429,4.640807996464948,4.649893910018913
107,2.735271283420527,2.1311849056549086,1.4823562041702731,2.769433732814446,1.8412526132180107,1.7096926256681888,1.7174454350095931,1.8217293339798688,2.0397615597874914,1.7251504318238329,1.6785261180135644,4.149109666382409,4.258630537786916
108,1.9959124586895487,1.4653151936235906,1.2805577771367125,2.014337435568695,1.3469502266851725,1.276295418845137,1.243738313680025,1.7551310158867852,1.3562266266559178,1.5657671112654512,1.206492425715468,2.6982027092507685,2.6116526893774137
109,2.2687830134801623,1.5748309227430637,1.1071192189067436,3.12733453214688,1.5565793639531218,1.5534900082843195,1.321071067653916,2.6331167573764898,1.4025984171420656,2.2096712127438027,1.3165592275233666,4.137411472138304,4.765648359722498
110,2.239196634344603,1.617612674377381,1.111259366109629,3.6018742058607973,1.3486639118062878,1.4351098151508737,1.2053214519506183,2.196557614691033,1.5043206762089971,2.012069240393037,1.3535149487986209,4.620749572175967,4.37178886242316
111,1.875196618846825,1.503804974481778,1.3499267209271224,2.7799824485366185,1.3299811337858245,1.301309855146026,1.2616152194909402,2.502836885500411,1.444687223690699,2.149429880421549,1.1706395159680654,3.453907993055232,3.324082547048816
112,2.094383107221686,1.704279100052838,1.351865718425906,2.424000035974732,1.4722328587300155,1.455887641696286,1.395743506445262,1.9600889848570044,1.5812001580410946,1.6607103121750026,1.3753047994146306,2.6515535513508524,2.8125677639087936
113,2.0757573250281816,1.6159473531822517,1.4480483557520991,2.11923408668786,1.50139978956815,1.365918181721142,1.3431228190012474,2.2224947060098947,1.486388606142197,1.8154431638818267,1.2496585652154517,3.569555804605691,3.4770983290106297
114,3.222197356354888,2.0641388422582434,1.3918924408030136,2.515144706784351,1.441444112291978,1.4129989218963768,1.3055591883916586,2.6954846129734915,1.5250967347516058,2.338063627848892,1.3484624617030976,4.324180422562553,4.124906043638306
115,2.230195210286064,1.4072042895606942,1.193701017860271,2.031759687072097,1.3451078157671608,1.4485453706970275,1.2572343523972127,1.5726099208068385,1.3295888805340017,1.4004916565735068,1.2531370219319835,3.0818384720297023,3.323741893118173
116,2.646586454378063,1.582852030844502,1.120365697119298,2.1990784848806464,1.3115749578950782,1.3589021601144573,1.229471738666264,2.116380238612733,1.1809356766930477,1.7597230079336208,1.17380470242124,3.265327236415072,3.770802678682623
117,2.0055998463821947,1.5121628556836348,1.358918311188782,2.0486765311005954,1.557096128734683,1.4747853032367404,1.3776934222444526,1.701686069914779,1.6966540653724191,1.5628452333185945,1.24488852996922,3.286785398499597,3.66058919174614
118,4.676283565280153,2.893114413362988,1.6446213631650135,3.11129626025763,1.9542637127305005,1.8468305389878732,2.145142642267268,5.249435046136525,2.1907770926359307,3.858502640945936,1.7461286627263826,13.600472036466517,11.117365230009288
119,2.177734938999423,1.4470868471834153,1.3539726250742727,3.3279207414443968,1.6175691801379788,1.6542239975893822,1.5098943711671398,2.3143250075117128,1.602734966910302,1.9436487213483755,1.4003352487041514,3.4928487489485054,3.577861110787786
