,Layer1inVals,Layer1inOutRatios,Layer2inVals,Layer2inOutRatios,Layer3inVals,Layer3inOutRatios,Layer4inVals,Layer4inOutRatios,Layer5inVals,Layer5inOutRatios,Layer6inVals,Layer6inOutRatios,Layer7inVals,Layer7inOutRatios,Layer8inVals,Layer8inOutRatios,Layer9inVals,Layer9inOutRatios,Layer10inVals,Layer10inOutRatios,Layer11inVals,Layer11inOutRatios,Layer12inVals,Layer12inOutRatios,Layer13inVals,Layer13inOutRatios,Layer14inVals,Layer14inOutRatios,Layer15inVals,Layer15inOutRatios,Layer16inVals,Layer16inOutRatios,Layer17inVals,Layer17inOutRatios,Layer18inVals,Layer18inOutRatios,Layer19inVals,Layer19inOutRatios
34,1.0,1.0000094649943658,0.8163923492384135,1.022119124362582,0.8163923492384135,1.022119124362582,0.842087906704377,1.0536722218604928,0.7105149699598453,1.0854496352111782,0.7105149699598453,1.0854496352111782,0.7479909450380542,1.0588762349278056,0.5929138558117799,1.0380959025273269,0.5929138558117799,1.0380959025273269,0.43934557711653915,1.0256897093722737,0.5920139752124954,0.9892710691475919,0.6339340192228439,0.9636749526167281,0.6231742128526511,0.9975077060166594,0.5232894941855392,1.001113077850187,0.5232894941855392,1.001113077850187,0.4955845129143304,0.9870864868125362,0.08630579917824989,0.9182931360771486,0.700167635725973,0.9933452153735433,0.02328176108114689,1.0761224053925347
35,1.0,1.0000094649943658,0.7649257559472908,0.9824336938685041,0.7649257559472908,0.9824336938685041,0.7917080003097327,0.9988728560251898,0.6985482633421911,1.0651960867553592,0.6985482633421911,1.0651960867553592,0.7237058904558542,1.0335320297372463,0.5707825990842291,1.0029104373877875,0.5707825990842291,1.0029104373877875,0.45318341110510935,1.0611558493661886,0.5999549258867288,1.0129588237467932,0.6355905777152169,0.9764714571673033,0.5984201722146713,0.9661563704129843,0.4821475932052741,0.9365181676200514,0.4821475932052741,0.9365181676200514,0.47064076478842876,0.96451969189211,0.10455741766239442,1.0312027402791741,0.7167461622350273,1.0056653023807642,0.028666702633699626,1.3395133212447534
36,1.0,1.0000094649943658,0.7929888364452691,0.9788074704167888,0.7929888364452691,0.9788074704167888,0.7656868803301574,0.9758721467436323,0.6384125816491717,0.987910926281421,0.6384125816491717,0.987910926281421,0.6866463260032822,0.9896825377634694,0.5405520652184672,0.9579683122384063,0.5405520652184672,0.9579683122384063,0.451600807129574,1.0367177459041994,0.5956521710302443,0.9995656807685173,0.664887167582353,0.9892242182799137,0.6363199546050491,0.9811691040909585,0.5147196435056189,0.9686680078631266,0.5147196435056189,0.9686680078631266,0.4811710759148831,0.9793309432704251,0.06909639749980469,0.8437352195103709,0.7140862997146717,1.0057587155574392,0.026118640524455915,1.2116828630481826
37,1.0,1.0000094649943658,0.73330574522778,0.9666462585627785,0.73330574522778,0.9666462585627785,0.7442637691478484,1.0022998906698621,0.5977456697645266,0.969294265971432,0.5977456697645266,0.969294265971432,0.709415646712839,1.0299910771348912,0.6230469051016158,1.0687235487175484,0.6230469051016158,1.0687235487175484,0.49141737794366414,1.105781831201349,0.6411806618587071,1.0449543375880839,0.6601955583875058,0.989111410538326,0.6128520841729254,0.9767927205390258,0.4954782050180085,0.970736277391615,0.4954782050180085,0.970736277391615,0.454703674095066,0.9463958560943895,0.08865041425644173,1.0124484979263009,0.714905962948123,1.0053429768327484,0.024152186573930062,1.0489730472382675
38,1.0,1.0000094649943658,0.8816042647288796,1.0703449297625933,0.8816042647288796,1.0703449297625933,0.8436204893843707,1.0421571045891427,0.7229395659561666,1.0891173877448943,0.7229395659561666,1.0891173877448943,0.7259342410421022,1.035366382710046,0.6191047806183652,1.0619984584407984,0.6191047806183652,1.0619984584407984,0.46014034407210597,1.046956351553814,0.6402090449892129,1.0416162303122811,0.6809390519948504,1.006450308211061,0.6850978447934706,1.0490807584845885,0.568643401020722,1.0418622834669349,0.568643401020722,1.0418622834669349,0.5407138944692821,1.0501572407029576,0.08882994563481345,0.9434622407849925,0.7321626539208518,1.0214400848133096,0.029495909639001328,1.2351658771886556
39,1.0,1.0000096023686076,0.9358910448099889,1.0984256063970568,0.9358910448099889,1.0984256063970568,0.9015599615400987,1.0795412626158214,0.8032908006933142,1.1395988861074573,0.8032908006933142,1.1395988861074573,0.8083022479222544,1.1076064208809087,0.638642485165154,1.0948438564830358,0.638642485165154,1.0948438564830358,0.47395094721169273,1.075759248149225,0.6400690664809667,1.0584036959288528,0.7130829585664081,1.0436436333141141,0.7034229127635067,1.0744196659013459,0.566770597781105,1.068829125543527,0.566770597781105,1.068829125543527,0.5139431052590377,1.0345367611322336,0.10334048410981846,1.1262034740904738,0.7157626077315804,1.0112049639414247,0.0338047421039627,1.494936533922946
40,1.0,1.0000096023686076,0.7887133575922906,0.9954920617379969,0.7887133575922906,0.9954920617379969,0.7772561220675052,1.0093271855565318,0.6668246177442232,1.0460656939206325,0.6668246177442232,1.0460656939206325,0.7441907918421538,1.0651428237465457,0.6388543879149983,1.0855912092860738,0.6388543879149983,1.0855912092860738,0.4958593015700259,1.095563414280595,0.6489915695574198,1.0516583544706237,0.728042772540027,1.0498489352632103,0.710085102388997,1.0597158393693271,0.6082102913826744,1.0719369245187058,0.6082102913826744,1.0719369245187058,0.5484792456390938,1.039471488423704,0.12798363901398976,1.1585544799639373,0.7103011197659275,1.0027440161789507,0.01261531598155668,0.6390808632441329
41,1.0,1.0000096023686076,0.8129946193130718,1.0135135717388146,0.8129946193130718,1.0135135717388146,0.7990298488589258,1.005129928937075,0.6393761633982666,0.9818714397323312,0.6393761633982666,0.9818714397323312,0.6781711638776292,0.9833985063136239,0.5128943306794919,0.9150907323284931,0.5128943306794919,0.9150907323284931,0.3669946428688125,0.8625205058430104,0.5607213129407539,0.9423311460663262,0.6217439464830383,0.9401192463908709,0.5851949257868564,0.9251816927423377,0.4829782904925474,0.910035187786455,0.4829782904925474,0.910035187786455,0.46975208057226125,0.9328631332456303,0.0944176625960102,0.9826470918607468,0.7146168698053483,1.004047563569484,0.026868043339439512,1.1878304538164624
42,1.0,1.0000055379211592,0.7409870291416819,0.9900307193615995,0.7409870291416819,0.9900307193615995,0.7343906381243205,0.9682737819326843,0.5967451501994827,1.0031803259678036,0.5967451501994827,1.0031803259678036,0.6300444072752928,0.9780815151525987,0.5972919712590662,1.077937274631881,0.5972919712590662,1.077937274631881,0.47029160985325463,1.1125886064618846,0.6439705902684171,1.0624121185566615,0.7180834547803693,1.0387880300147532,0.6746058137720804,1.030850827926093,0.5681557128804425,1.0427673543010934,0.5681557128804425,1.0427673543010934,0.5220107950994732,1.0268727837993392,0.0963362222701818,0.959367173140693,0.6938585891007532,0.9876665241065147,0.02724875220040788,1.1972212231708863
43,1.0,1.0000055379211592,0.8565752257469283,1.0564426340551467,0.8565752257469283,1.0564426340551467,0.8213505774419328,1.0302203749955292,0.7096259455741669,1.0588702189344021,0.7096259455741669,1.0588702189344021,0.7433402574687736,1.0495095608343832,0.6280486445327707,1.0747112961509913,0.6280486445327707,1.0747112961509913,0.47534898435491696,1.0869156526450081,0.6485953099421315,1.0630407150779648,0.7190414359886982,1.0584654821992672,0.6872465722859316,1.0644766920762208,0.5822361602331315,1.0649259224392063,0.5822361602331315,1.0649259224392063,0.5393304851971419,1.038061083479232,0.12294218441783598,1.1705384237889513,0.7127003620529184,1.0025821932103705,0.020772495740232166,0.9490687723416142
44,1.0,1.000009743789258,0.8274244099919654,1.0082093244128978,0.8274244099919654,1.0082093244128978,0.824460157026036,1.0145007138845588,0.6685392653799616,1.010965681604902,0.6685392653799616,1.010965681604902,0.6961130441037119,1.0022741054692437,0.5497118483217832,0.9659792499057386,0.5497118483217832,0.9659792499057386,0.4007050690029798,0.9647469660869208,0.6054033537771482,1.0100501029448967,0.6868788582292766,1.0147695286193046,0.650424375634031,1.0064150774868001,0.5647352940738273,1.0226686296017804,0.5647352940738273,1.0226686296017804,0.5424160141342972,1.0345944881676952,0.11537017612107141,1.0915782869652508,0.7147716955227049,1.0052124148741122,0.008578162515211997,0.3864341484930769
45,1.0,1.000009743789258,0.8489122780780809,1.041655442386674,0.8489122780780809,1.041655442386674,0.8160978833445418,1.0292553376352327,0.7032985577824828,1.1126654973132244,0.7032985577824828,1.1126654973132244,0.717490779234944,1.0880027287110041,0.6370660118091426,1.1055700857757091,0.6370660118091426,1.1055700857757091,0.49497339009888536,1.1662120695388145,0.6579420719047274,1.0759833308120879,0.7436886102115022,1.0777533970471556,0.7078611297342187,1.0595190900605833,0.5806564244648598,1.0533876177148482,0.5806564244648598,1.0533876177148482,0.5042871176625261,1.0016996359729493,0.09956198187482537,1.1051672019762961,0.723369068276381,1.0166273613768682,0.017188590670796033,0.7571676309938071
46,1.0,1.000009743789258,0.6510012393203768,0.8573342481257739,0.6510012393203768,0.8573342481257739,0.7087740766747436,0.9144635548740424,0.4667705620810402,0.7952445964076116,0.4667705620810402,0.7952445964076116,0.5848813792152706,0.8979536605037515,0.45537324010116775,0.8690597925804026,0.45537324010116775,0.8690597925804026,0.37481006357644114,0.9105961623232482,0.5528098794794105,0.9476503984543185,0.6210276977164654,0.9490842849021296,0.57562036750785,0.9478257730800049,0.442527285761949,0.9008191564808322,0.442527285761949,0.9008191564808322,0.4305467227484968,0.8853558352014456,0.06781999576698636,0.7849239269635834,0.7008194954722691,0.9940972645658134,0.014467684480845242,0.6303995019380202
47,1.0,1.0000094649943658,0.9011934956370262,1.0796250509528489,0.9011934956370262,1.0796250509528489,0.8844656667593359,1.0887094573608753,0.7388978354160171,1.1091290042865756,0.7388978354160171,1.1091290042865756,0.7589453829333556,1.0908359228368198,0.6382674125922143,1.111613544479715,0.6382674125922143,1.111613544479715,0.5172244667193946,1.1671536082638685,0.6769700485230336,1.1068168926298942,0.7380141307564348,1.0745057359948198,0.7328927333367821,1.1013020310951949,0.6148965004353637,1.0925538127191632,0.6148965004353637,1.0925538127191632,0.540257975416798,1.0488236573795198,0.09020871967713902,0.9456070893266689,0.6970638418344403,0.9940495989466652,0.01383227700832148,0.6137446614768407
48,1.0,1.0000094649943658,0.7966911331760332,0.9821189451484873,0.7966911331760332,0.9821189451484873,0.7590594716157142,0.9654909447927003,0.5956819498558219,0.9322285347425648,0.5956819498558219,0.9322285347425648,0.6488334608596443,0.9621355520609732,0.5060103089032217,0.9027986133704738,0.5060103089032217,0.9027986133704738,0.338255899208627,0.8084156947852971,0.4830451429551943,0.8351589787809665,0.5678075584951021,0.8864015725783314,0.5549271086451897,0.8920301634459018,0.4361450743692112,0.8617726463188654,0.4361450743692112,0.8617726463188654,0.40970653538287993,0.8680395413112612,0.07869869198992539,0.864311351217377,0.6843541650101119,0.9805940727861822,0.016497830319644136,0.7278143949787695
